order_id,customer_id,restaurant_id,order_time,delivery_time,status,rating,order_value,food_item
OD12958,CUST3065,REST_06,2026-04-28 19:19:57,46.0,Delivered,2.0,250,Loaded Nachos
OD12959,CUST2048,REST_07,2026-05-23 21:14:53,39.0,Delivered,5.0,520,Caesar Salad
OD12960,CUST3453,REST_09,2026-05-03 08:36:51,26.0,Delivered,3.0,260,Club Sandwich
OD12961,CUST2885,REST_07,2026-05-24 21:03:21,39.0,Delivered,4.0,260,Caesar Salad
OD12962,CUST2962,REST_08,2026-05-15 23:26:28,33.0,Delivered,4.0,160,Kulfi Falooda
OD12963,CUST3262,REST_07,2026-05-26 18:01:32,23.0,Delivered,5.0,510,Caesar Salad
OD12964,CUST3105,REST_09,2026-05-16 15:33:47,62.0,Delivered,1.0,180,Classic Cold Coffee
OD12965,CUST3029,REST_03,2026-05-11 08:20:16,44.0,Delivered,4.0,470,Mutton Biryani
OD12966,CUST2443,REST_07,2026-05-07 14:48:46,38.0,Delivered,5.0,480,Greek Salad
OD12967,CUST2831,REST_05,2026-05-11 08:50:20,19.0,Delivered,5.0,170,Garlic Bread with Cheese
OD12968,CUST3354,REST_02,2026-05-12 23:05:50,42.0,Delivered,4.0,350,Rava Kesari & Dosa Combo
OD12969,CUST3050,REST_02,2026-05-25 17:03:19,21.0,Delivered,5.0,120,Idli Vada Combo
OD12970,CUST3398,REST_09,2026-05-26 12:35:36,37.0,Delivered,4.0,240,Club Sandwich
OD12971,CUST3096,REST_10,2026-04-28 19:52:59,,Cancelled,,360,Chicken Seekh Kebab
OD12972,CUST2166,REST_07,2026-05-12 20:43:09,40.0,Delivered,4.0,510,Greek Salad
OD12973,CUST2062,REST_06,2026-05-05 23:00:16,26.0,Delivered,2.0,260,Loaded Nachos
OD12974,CUST3438,REST_08,2026-04-28 12:23:04,40.0,Delivered,4.0,170,Red Velvet Pastry
OD12975,CUST2312,REST_05,2026-05-17 22:39:17,52.0,Delivered,2.0,200,Garlic Bread with Cheese
OD12976,CUST2021,REST_03,2026-05-23 11:09:28,37.0,Delivered,5.0,300,Egg Biryani
OD12977,CUST3391,REST_03,2026-05-20 14:23:16,43.0,Delivered,3.0,290,Egg Biryani
OD12978,CUST3071,REST_01,2026-05-16 13:06:43,57.0,Delivered,1.0,390,Butter Chicken & Naan
OD12979,CUST2964,REST_06,2026-05-04 11:20:57,17.0,Delivered,5.0,270,Classic Cheese Burger & Fries
OD12980,CUST2571,REST_04,2026-05-15 14:47:30,39.0,Delivered,3.0,250,Schezwan Noodles
OD12981,CUST2039,REST_01,2026-05-20 18:57:19,19.0,Delivered,4.0,420,Tandoori Chicken Half
OD12982,CUST2327,REST_09,2026-05-20 12:12:55,46.0,Delivered,3.0,230,Paneer Tikka Sandwich
OD12983,CUST2740,REST_09,2026-04-28 14:34:08,39.0,Delivered,4.0,240,Paneer Tikka Sandwich
OD12984,CUST2943,REST_06,2026-05-01 19:28:47,43.0,Delivered,1.0,280,Classic Cheese Burger & Fries
OD12985,CUST2977,REST_06,2026-05-12 09:28:37,23.0,Delivered,4.0,430,Chicken Nuggets (9 pcs)
OD12986,CUST2509,REST_09,2026-05-19 12:50:49,65.0,Delivered,1.0,180,Iced Latte
OD12987,CUST2745,REST_04,2026-05-06 14:10:40,35.0,Delivered,4.0,330,Chilli Chicken Gravy
OD12988,CUST2421,REST_05,2026-05-01 19:43:46,47.0,Delivered,2.0,880,Farmhouse Veg Pizza
OD12989,CUST2091,REST_07,2026-05-05 14:02:24,50.0,Delivered,4.0,210,Fresh Fruit Bowl
OD12990,CUST3193,REST_09,2026-05-08 20:50:51,42.0,Delivered,2.0,220,Paneer Tikka Sandwich
OD12991,CUST2772,REST_10,2026-05-07 19:43:37,36.0,Delivered,5.0,380,Malai Kofta & Lachha Paratha
OD12992,CUST3083,REST_09,2026-05-14 21:48:48,40.0,Delivered,3.0,170,Classic Cold Coffee
OD12993,CUST2943,REST_02,2026-05-03 20:01:15,72.0,Delivered,1.0,180,Rava Kesari & Dosa Combo
OD12994,CUST2535,REST_05,2026-04-30 21:11:27,46.0,Delivered,2.0,770,Chicken Alfredo Pasta
OD12995,CUST2149,REST_10,2026-05-04 18:19:44,37.0,Delivered,4.0,330,Chicken Seekh Kebab
OD12996,CUST2675,REST_07,2026-05-14 11:48:02,36.0,Delivered,5.0,220,Fresh Fruit Bowl
OD12997,CUST3226,REST_02,2026-05-08 19:28:19,,Cancelled,,130,Idli Vada Combo
OD12998,CUST2118,REST_03,2026-04-30 17:48:01,24.0,Delivered,5.0,470,Mutton Biryani
OD12999,CUST3078,REST_09,2026-05-16 21:01:26,67.0,Delivered,2.0,170,Classic Cold Coffee
OD13000,CUST2343,REST_07,2026-05-08 13:59:02,40.0,Delivered,4.0,260,Caesar Salad
OD13001,CUST2348,REST_03,2026-05-18 17:02:11,35.0,Delivered,3.0,470,Mutton Biryani
OD13002,CUST3223,REST_05,2026-05-09 09:45:15,36.0,Delivered,4.0,420,Margherita Pizza 10-inch
OD13003,CUST3296,REST_05,2026-05-23 21:44:43,53.0,Delivered,1.0,330,Veg Arrabiata Penne Pasta
OD13004,CUST2384,REST_07,2026-05-23 21:17:24,41.0,Delivered,2.0,340,Quinoa Avocado Salad
OD13005,CUST2206,REST_04,2026-05-11 12:55:55,31.0,Delivered,4.0,310,Chicken Fried Rice & Manchurian
OD13006,CUST2693,REST_10,2026-04-28 12:24:14,39.0,Delivered,5.0,210,Tandoori Roti Combo
OD13007,CUST3033,REST_01,2026-05-01 20:31:23,51.0,Delivered,2.0,390,Butter Chicken & Naan
OD13008,CUST2802,REST_06,2026-05-05 20:57:23,68.0,Delivered,1.0,740,Classic Cheese Burger & Fries
OD13009,CUST2589,REST_03,2026-05-26 19:08:13,56.0,Delivered,2.0,350,Chicken Dum Biryani
OD13010,CUST3122,REST_10,2026-04-30 21:49:22,43.0,Delivered,2.0,330,Chicken Seekh Kebab
OD13011,CUST2799,REST_08,2026-04-30 21:41:10,47.0,Delivered,3.0,200,Sizzling Brownie
OD13012,CUST3238,REST_07,2026-05-02 01:56:00,34.0,Delivered,3.0,340,High-Protein Chicken Salad
OD13013,CUST3380,REST_06,2026-04-29 13:50:09,50.0,Delivered,3.0,260,Crispy Chicken Burger
OD13014,CUST2608,REST_06,2026-04-28 07:40:39,,Cancelled,,240,Loaded Nachos
OD13015,CUST2717,REST_05,2026-05-26 13:51:28,31.0,Delivered,5.0,460,Farmhouse Veg Pizza
OD13016,CUST2051,REST_10,2026-05-17 18:16:45,33.0,Delivered,3.0,760,Butter Chicken Combo Meal
OD13017,CUST2013,REST_08,2026-04-27 12:23:10,35.0,Delivered,4.0,120,Gulab Jamun (4 pcs)
OD13018,CUST2863,REST_03,2026-04-29 18:17:43,21.0,Delivered,3.0,490,Mutton Biryani
OD13019,CUST2075,REST_06,2026-05-11 12:13:13,39.0,Delivered,3.0,250,Loaded Nachos
OD13020,CUST2336,REST_10,2026-04-30 11:03:50,24.0,Delivered,5.0,220,Tandoori Roti Combo
OD13021,CUST2771,REST_05,2026-05-07 21:35:16,62.0,Delivered,1.0,460,Farmhouse Veg Pizza
OD13022,CUST2508,REST_10,2026-04-27 21:37:56,35.0,Delivered,4.0,400,Butter Chicken Combo Meal
OD13023,CUST2686,REST_02,2026-05-07 11:15:11,32.0,Delivered,4.0,180,Rava Kesari & Dosa Combo
OD13024,CUST3153,REST_09,2026-05-03 21:49:56,39.0,Delivered,3.0,240,Club Sandwich
OD13025,CUST3374,REST_09,2026-05-13 13:06:47,48.0,Delivered,2.0,350,Iced Latte
OD13026,CUST3411,REST_02,2026-05-07 05:31:56,24.0,Delivered,5.0,240,Filter Coffee & Upma
OD13027,CUST2601,REST_05,2026-05-10 19:07:56,48.0,Delivered,2.0,660,Veg Arrabiata Penne Pasta
OD13028,CUST2504,REST_02,2026-05-10 19:38:58,47.0,Delivered,3.0,190,Rava Kesari & Dosa Combo
OD13029,CUST3467,REST_08,2026-05-12 20:12:43,40.0,Delivered,4.0,190,Red Velvet Pastry
OD13030,CUST3400,REST_02,2026-04-27 21:25:33,61.0,Delivered,1.0,180,Rava Kesari & Dosa Combo
OD13031,CUST2176,REST_07,2026-05-12 20:10:43,40.0,Delivered,5.0,500,Caesar Salad
OD13032,CUST3493,REST_04,2026-04-29 18:16:12,17.0,Delivered,5.0,300,Chilli Chicken Gravy
OD13033,CUST2245,REST_07,2026-05-20 23:29:24,23.0,Delivered,5.0,200,Fresh Fruit Bowl
OD13034,CUST2469,REST_06,2026-05-22 22:55:19,47.0,Delivered,2.0,220,Spicy Paneer Wrap
OD13035,CUST3214,REST_03,2026-04-27 05:55:41,21.0,Delivered,5.0,310,Egg Biryani
OD13036,CUST3368,REST_06,2026-05-25 16:33:33,37.0,Delivered,3.0,210,Chicken Nuggets (9 pcs)
OD13037,CUST3401,REST_10,2026-05-09 21:11:35,43.0,Delivered,3.0,340,Chicken Seekh Kebab
OD13038,CUST2937,REST_04,2026-05-03 20:33:05,51.0,Delivered,1.0,580,Chilli Chicken Gravy
OD13039,CUST2696,REST_01,2026-04-30 20:25:18,40.0,Delivered,4.0,350,Paneer Butter Masala Meal
OD13040,CUST3415,REST_07,2026-05-26 20:41:08,44.0,Delivered,4.0,390,Fresh Fruit Bowl
OD13041,CUST2426,REST_10,2026-05-02 09:25:31,23.0,Delivered,5.0,310,Paneer Tikka
OD13042,CUST2970,REST_09,2026-05-06 19:00:30,50.0,Delivered,2.0,220,Paneer Tikka Sandwich
OD13043,CUST2694,REST_01,2026-04-29 12:32:42,49.0,Delivered,2.0,370,Paneer Butter Masala Meal
OD13044,CUST3162,REST_04,2026-05-22 12:28:41,,Cancelled,,250,Veg Hakka Noodles
OD13045,CUST3172,REST_06,2026-05-10 19:46:09,54.0,Delivered,3.0,240,Crispy Chicken Burger
OD13046,CUST2849,REST_02,2026-04-28 21:24:31,46.0,Delivered,3.0,150,Masala Dosa with Sambar
OD13047,CUST2568,REST_02,2026-05-11 10:56:55,24.0,Delivered,5.0,120,Idli Vada Combo
OD13048,CUST3124,REST_08,2026-05-23 17:41:35,41.0,Delivered,2.0,150,Gulab Jamun (4 pcs)
OD13049,CUST2926,REST_08,2026-05-03 19:41:43,,Cancelled,,230,Sizzling Brownie
OD13050,CUST3446,REST_04,2026-05-21 18:04:44,26.0,Delivered,5.0,300,Chilli Chicken Gravy
OD13051,CUST2829,REST_04,2026-04-29 21:32:17,50.0,Delivered,2.0,330,Chicken Fried Rice & Manchurian
OD13052,CUST2742,REST_10,2026-05-13 13:04:34,,Cancelled,,320,Paneer Tikka
OD13053,CUST2640,REST_09,2026-05-25 23:02:18,19.0,Delivered,5.0,330,Classic Cold Coffee
OD13054,CUST3017,REST_01,2026-05-02 19:50:37,69.0,Delivered,1.0,370,Paneer Butter Masala Meal
OD13055,CUST2427,REST_03,2026-05-13 23:46:01,20.0,Delivered,5.0,390,Chicken Tikka Biryani
OD13056,CUST3252,REST_09,2026-05-24 11:33:26,52.0,Delivered,4.0,260,Club Sandwich
OD13057,CUST3486,REST_09,2026-05-04 11:19:02,28.0,Delivered,4.0,190,Iced Latte
OD13058,CUST2736,REST_01,2026-05-08 14:30:19,67.0,Delivered,1.0,750,Butter Chicken & Naan
OD13059,CUST3015,REST_01,2026-05-12 12:45:40,,Cancelled,,320,Dal Makhani with Jeera Rice
OD13060,CUST3172,REST_07,2026-05-23 11:56:51,50.0,Delivered,3.0,290,Caesar Salad
OD13061,CUST2043,REST_03,2026-05-11 20:05:32,41.0,Delivered,1.0,320,Veg Hyderabadi Biryani
OD13062,CUST3270,REST_08,2026-05-22 06:35:12,24.0,Delivered,5.0,140,Gulab Jamun (4 pcs)
OD13063,CUST3120,REST_03,2026-05-09 20:34:45,46.0,Delivered,3.0,330,Veg Hyderabadi Biryani
OD13064,CUST2396,REST_07,2026-04-30 11:47:24,25.0,Delivered,4.0,690,Quinoa Avocado Salad
OD13065,CUST2324,REST_10,2026-04-29 20:05:50,62.0,Delivered,1.0,600,Paneer Tikka
OD13066,CUST3222,REST_01,2026-05-22 21:48:35,39.0,Delivered,3.0,390,Butter Chicken & Naan
OD13067,CUST2915,REST_09,2026-05-08 10:50:03,25.0,Delivered,4.0,180,Iced Latte
OD13068,CUST2997,REST_10,2026-05-20 22:17:55,42.0,Delivered,3.0,690,Malai Kofta & Lachha Paratha
OD13069,CUST2673,REST_08,2026-05-16 13:16:42,42.0,Delivered,1.0,420,Kulfi Falooda
OD13070,CUST2284,REST_07,2026-05-04 20:24:31,,Cancelled,,220,Fresh Fruit Bowl
OD13071,CUST3067,REST_07,2026-04-27 18:30:33,39.0,Delivered,2.0,230,Fresh Fruit Bowl
OD13072,CUST2251,REST_09,2026-05-25 19:39:03,36.0,Delivered,4.0,180,Iced Latte
OD13073,CUST2283,REST_06,2026-05-10 08:38:21,31.0,Delivered,5.0,210,Spicy Paneer Wrap
OD13074,CUST2935,REST_06,2026-05-26 13:51:00,74.0,Delivered,1.0,510,Classic Cheese Burger & Fries
OD13075,CUST2468,REST_06,2026-04-27 19:41:23,44.0,Delivered,3.0,210,Chicken Nuggets (9 pcs)
OD13076,CUST2218,REST_04,2026-05-16 19:20:25,52.0,Delivered,4.0,190,Veg Spring Rolls (6 pcs)
OD13077,CUST2988,REST_02,2026-05-11 20:54:33,47.0,Delivered,2.0,160,Filter Coffee & Upma
OD13078,CUST2426,REST_09,2026-05-22 15:19:43,25.0,Delivered,4.0,240,Club Sandwich
OD13079,CUST3162,REST_08,2026-05-06 13:51:15,36.0,Delivered,5.0,220,Sizzling Brownie
OD13080,CUST2953,REST_07,2026-05-19 12:33:39,46.0,Delivered,1.0,340,Quinoa Avocado Salad
OD13081,CUST3207,REST_03,2026-05-06 19:25:33,48.0,Delivered,1.0,380,Chicken Dum Biryani
OD13082,CUST2347,REST_04,2026-05-06 05:17:57,27.0,Delivered,4.0,330,Chicken Fried Rice & Manchurian
OD13083,CUST3424,REST_03,2026-04-29 19:11:30,,Cancelled,,310,Egg Biryani
OD13084,CUST2405,REST_04,2026-05-23 19:57:09,51.0,Delivered,3.0,330,Chicken Fried Rice & Manchurian
OD13085,CUST2172,REST_07,2026-05-10 13:00:13,52.0,Delivered,2.0,680,Quinoa Avocado Salad
OD13086,CUST2836,REST_06,2026-05-25 21:18:27,60.0,Delivered,1.0,260,Crispy Chicken Burger
OD13087,CUST2575,REST_07,2026-05-18 07:55:38,34.0,Delivered,5.0,280,Greek Salad
OD13088,CUST3392,REST_04,2026-05-17 13:11:21,51.0,Delivered,1.0,730,Schezwan Noodles
OD13089,CUST2509,REST_09,2026-05-24 08:47:48,23.0,Delivered,5.0,560,Hot Chocolate
OD13090,CUST2650,REST_01,2026-04-28 20:42:59,54.0,Delivered,4.0,310,Dal Makhani with Jeera Rice
OD13091,CUST2823,REST_10,2026-05-16 22:46:22,49.0,Delivered,2.0,360,Chicken Seekh Kebab
OD13092,CUST2244,REST_06,2026-05-21 19:16:17,33.0,Delivered,5.0,260,Loaded Nachos
OD13093,CUST2338,REST_04,2026-05-14 18:00:56,,Cancelled,,240,Veg Hakka Noodles
OD13094,CUST3192,REST_01,2026-05-21 19:11:47,40.0,Delivered,4.0,390,Butter Chicken & Naan
OD13095,CUST2754,REST_06,2026-05-08 14:22:46,43.0,Delivered,2.0,420,Chicken Nuggets (9 pcs)
OD13096,CUST2426,REST_02,2026-05-14 18:22:48,22.0,Delivered,5.0,160,Masala Dosa with Sambar
OD13097,CUST2031,REST_10,2026-05-13 12:43:54,47.0,Delivered,2.0,360,Malai Kofta & Lachha Paratha
OD13098,CUST3394,REST_09,2026-05-21 13:55:26,35.0,Delivered,5.0,190,Hot Chocolate
OD13099,CUST2321,REST_08,2026-05-11 21:03:50,29.0,Delivered,3.0,330,Chocolate Lava Cake
OD13100,CUST2260,REST_01,2026-05-06 12:01:40,40.0,Delivered,4.0,300,Dal Makhani with Jeera Rice
OD13101,CUST2344,REST_01,2026-05-21 13:43:30,43.0,Delivered,2.0,360,Paneer Butter Masala Meal
OD13102,CUST3378,REST_01,2026-05-21 15:58:11,23.0,Delivered,5.0,370,Butter Chicken & Naan
OD13103,CUST2888,REST_02,2026-04-29 23:31:44,23.0,Delivered,5.0,180,Onion Uttapam
OD13104,CUST3436,REST_01,2026-04-27 08:24:05,22.0,Delivered,3.0,340,Kadhai Paneer with Roti
OD13105,CUST2122,REST_08,2026-05-19 20:13:02,49.0,Delivered,1.0,150,Gulab Jamun (4 pcs)
OD13106,CUST2198,REST_07,2026-05-06 14:47:16,22.0,Delivered,4.0,260,Greek Salad
OD13107,CUST2881,REST_08,2026-05-25 19:04:16,30.0,Delivered,5.0,200,Red Velvet Pastry
OD13108,CUST2053,REST_09,2026-05-17 09:03:47,36.0,Delivered,3.0,190,Hot Chocolate
OD13109,CUST2678,REST_09,2026-04-27 21:51:46,68.0,Delivered,1.0,210,Hot Chocolate
OD13110,CUST3491,REST_05,2026-04-27 21:48:39,65.0,Delivered,1.0,860,Farmhouse Veg Pizza
OD13111,CUST2645,REST_03,2026-05-23 12:16:56,51.0,Delivered,2.0,470,Mutton Biryani
OD13112,CUST2049,REST_03,2026-05-05 17:12:51,36.0,Delivered,3.0,830,Egg Biryani
OD13113,CUST3084,REST_03,2026-05-01 21:40:12,50.0,Delivered,2.0,330,Veg Hyderabadi Biryani
OD13114,CUST2796,REST_04,2026-05-20 21:35:59,51.0,Delivered,1.0,600,Chicken Fried Rice & Manchurian
OD13115,CUST2220,REST_03,2026-05-25 13:25:20,26.0,Delivered,4.0,320,Veg Hyderabadi Biryani
OD13116,CUST2829,REST_09,2026-05-24 20:29:26,,Cancelled,,230,Club Sandwich
OD13117,CUST2264,REST_02,2026-05-23 20:07:04,48.0,Delivered,2.0,200,Rava Kesari & Dosa Combo
OD13118,CUST2562,REST_07,2026-05-08 21:53:19,54.0,Delivered,3.0,340,High-Protein Chicken Salad
OD13119,CUST2703,REST_03,2026-05-23 19:44:31,48.0,Delivered,2.0,330,Veg Hyderabadi Biryani
OD13120,CUST2070,REST_04,2026-05-20 21:06:16,62.0,Delivered,1.0,900,Chicken Fried Rice & Manchurian
OD13121,CUST2158,REST_06,2026-05-17 20:09:14,48.0,Delivered,2.0,290,Classic Cheese Burger & Fries
OD13122,CUST2155,REST_02,2026-05-17 21:14:51,36.0,Delivered,4.0,190,Rava Kesari & Dosa Combo
OD13123,CUST2179,REST_06,2026-05-26 19:03:22,41.0,Delivered,3.0,220,Chicken Nuggets (9 pcs)
OD13124,CUST2420,REST_07,2026-05-26 18:28:39,30.0,Delivered,3.0,340,Quinoa Avocado Salad
OD13125,CUST2193,REST_07,2026-05-12 20:15:01,43.0,Delivered,2.0,250,Greek Salad
OD13126,CUST2801,REST_09,2026-05-20 22:11:37,55.0,Delivered,2.0,210,Iced Latte
OD13127,CUST3140,REST_05,2026-05-11 18:13:14,22.0,Delivered,5.0,340,Veg Arrabiata Penne Pasta
OD13128,CUST2953,REST_07,2026-04-30 19:55:47,38.0,Delivered,5.0,250,Greek Salad
OD13129,CUST2622,REST_07,2026-04-30 15:11:04,16.0,Delivered,5.0,220,Fresh Fruit Bowl
OD13130,CUST3346,REST_03,2026-04-27 20:53:20,37.0,Delivered,4.0,400,Chicken Tikka Biryani
OD13131,CUST2682,REST_09,2026-05-11 18:07:14,23.0,Delivered,5.0,260,Club Sandwich
OD13132,CUST2482,REST_04,2026-05-24 20:58:16,55.0,Delivered,4.0,260,Schezwan Noodles
OD13133,CUST2747,REST_04,2026-05-08 13:06:51,26.0,Delivered,5.0,280,Schezwan Noodles
OD13134,CUST2456,REST_10,2026-05-07 18:18:35,16.0,Delivered,5.0,340,Chicken Seekh Kebab
OD13135,CUST2907,REST_08,2026-05-07 12:53:38,31.0,Delivered,4.0,330,Chocolate Lava Cake
OD13136,CUST2029,REST_09,2026-05-25 20:38:46,48.0,Delivered,3.0,230,Club Sandwich
OD13137,CUST3240,REST_10,2026-05-19 19:29:26,33.0,Delivered,4.0,220,Tandoori Roti Combo
OD13138,CUST3075,REST_01,2026-05-02 23:02:00,27.0,Delivered,5.0,370,Paneer Butter Masala Meal
OD13139,CUST3130,REST_09,2026-05-07 22:29:34,48.0,Delivered,2.0,240,Club Sandwich
OD13140,CUST3343,REST_03,2026-04-29 08:54:34,23.0,Delivered,5.0,690,Chicken Dum Biryani
OD13141,CUST2420,REST_10,2026-05-08 13:22:54,45.0,Delivered,2.0,230,Tandoori Roti Combo
OD13142,CUST2931,REST_03,2026-05-26 12:35:26,47.0,Delivered,3.0,400,Chicken Tikka Biryani
OD13143,CUST2411,REST_09,2026-05-05 19:22:38,47.0,Delivered,2.0,200,Classic Cold Coffee
OD13144,CUST2737,REST_06,2026-05-01 21:41:14,51.0,Delivered,4.0,270,Loaded Nachos
OD13145,CUST2055,REST_06,2026-04-27 20:09:37,46.0,Delivered,2.0,590,Spicy Paneer Wrap
OD13146,CUST3249,REST_05,2026-05-02 19:11:29,49.0,Delivered,2.0,420,Margherita Pizza 10-inch
OD13147,CUST2248,REST_08,2026-05-06 19:30:17,38.0,Delivered,5.0,190,Red Velvet Pastry
OD13148,CUST3132,REST_09,2026-05-12 20:01:53,,Cancelled,,210,Paneer Tikka Sandwich
OD13149,CUST2729,REST_08,2026-05-03 22:42:42,61.0,Delivered,1.0,190,Chocolate Lava Cake
OD13150,CUST2705,REST_06,2026-05-16 20:00:06,63.0,Delivered,1.0,230,Chicken Nuggets (9 pcs)
OD13151,CUST2560,REST_03,2026-05-18 07:08:58,31.0,Delivered,4.0,320,Veg Hyderabadi Biryani
OD13152,CUST2919,REST_03,2026-05-08 21:30:44,54.0,Delivered,3.0,330,Veg Hyderabadi Biryani
OD13153,CUST2112,REST_09,2026-05-16 06:39:06,35.0,Delivered,4.0,190,Iced Latte
OD13154,CUST3286,REST_02,2026-05-01 07:09:10,49.0,Delivered,3.0,150,Filter Coffee & Upma
OD13155,CUST2887,REST_09,2026-05-11 14:22:22,38.0,Delivered,3.0,370,Iced Latte
OD13156,CUST2738,REST_01,2026-05-13 18:10:42,,Cancelled,,420,Tandoori Chicken Half
OD13157,CUST2969,REST_02,2026-05-08 13:41:16,52.0,Delivered,3.0,120,Idli Vada Combo
OD13158,CUST2544,REST_09,2026-04-30 20:19:23,43.0,Delivered,3.0,190,Hot Chocolate
OD13159,CUST2876,REST_10,2026-05-15 15:07:12,33.0,Delivered,5.0,350,Malai Kofta & Lachha Paratha
OD13160,CUST3178,REST_09,2026-05-17 12:04:39,39.0,Delivered,3.0,240,Club Sandwich
OD13161,CUST3421,REST_07,2026-05-23 12:03:53,38.0,Delivered,4.0,280,Greek Salad
OD13162,CUST2458,REST_07,2026-05-16 12:40:19,46.0,Delivered,2.0,230,Fresh Fruit Bowl
OD13163,CUST3435,REST_09,2026-05-20 13:43:03,28.0,Delivered,5.0,430,Paneer Tikka Sandwich
OD13164,CUST3422,REST_08,2026-05-03 20:08:26,46.0,Delivered,1.0,150,Kulfi Falooda
OD13165,CUST2619,REST_06,2026-05-07 14:55:53,34.0,Delivered,5.0,270,Loaded Nachos
OD13166,CUST3062,REST_04,2026-05-19 20:22:37,35.0,Delivered,2.0,580,Chilli Chicken Gravy
OD13167,CUST3194,REST_03,2026-04-28 22:11:18,61.0,Delivered,2.0,490,Mutton Biryani
OD13168,CUST2367,REST_08,2026-05-22 13:08:32,40.0,Delivered,5.0,140,Gulab Jamun (4 pcs)
OD13169,CUST3299,REST_01,2026-05-09 00:40:54,25.0,Delivered,5.0,340,Paneer Butter Masala Meal
OD13170,CUST2851,REST_01,2026-05-03 13:23:25,,Cancelled,,370,Paneer Butter Masala Meal
OD13171,CUST3308,REST_03,2026-05-02 14:06:23,53.0,Delivered,4.0,770,Chicken Tikka Biryani
OD13172,CUST3331,REST_04,2026-05-20 20:42:19,42.0,Delivered,2.0,600,Chilli Chicken Gravy
OD13173,CUST2504,REST_06,2026-05-05 07:20:59,26.0,Delivered,3.0,210,Spicy Paneer Wrap
OD13174,CUST2463,REST_10,2026-05-26 19:30:23,32.0,Delivered,5.0,350,Chicken Seekh Kebab
OD13175,CUST2858,REST_09,2026-05-09 13:23:37,,Cancelled,,200,Iced Latte
OD13176,CUST3140,REST_05,2026-05-22 15:35:02,34.0,Delivered,2.0,410,Chicken Alfredo Pasta
OD13177,CUST3075,REST_01,2026-05-09 00:43:18,39.0,Delivered,4.0,410,Tandoori Chicken Half
OD13178,CUST2932,REST_06,2026-05-07 18:48:39,21.0,Delivered,4.0,290,Classic Cheese Burger & Fries
OD13179,CUST3018,REST_03,2026-05-05 13:03:25,42.0,Delivered,2.0,490,Mutton Biryani
OD13180,CUST2962,REST_02,2026-04-29 20:51:51,49.0,Delivered,1.0,130,Idli Vada Combo
OD13181,CUST3122,REST_07,2026-05-14 15:54:58,22.0,Delivered,5.0,270,Caesar Salad
OD13182,CUST2676,REST_05,2026-05-04 06:14:44,27.0,Delivered,5.0,390,Chicken Alfredo Pasta
OD13183,CUST2266,REST_08,2026-05-18 12:42:15,52.0,Delivered,2.0,290,Kulfi Falooda
OD13184,CUST2688,REST_04,2026-05-12 23:11:37,24.0,Delivered,5.0,340,Chicken Fried Rice & Manchurian
OD13185,CUST2770,REST_05,2026-05-26 14:24:04,32.0,Delivered,4.0,810,Margherita Pizza 10-inch
OD13186,CUST2111,REST_07,2026-05-01 18:12:58,31.0,Delivered,4.0,670,Quinoa Avocado Salad
OD13187,CUST2142,REST_08,2026-05-22 19:34:36,47.0,Delivered,2.0,180,Red Velvet Pastry
OD13188,CUST2616,REST_04,2026-05-16 12:11:10,53.0,Delivered,1.0,200,Veg Spring Rolls (6 pcs)
OD13189,CUST3479,REST_03,2026-05-12 20:49:37,45.0,Delivered,3.0,470,Mutton Biryani
OD13190,CUST2352,REST_05,2026-05-01 13:23:24,42.0,Delivered,2.0,650,Veg Arrabiata Penne Pasta
OD13191,CUST2071,REST_05,2026-05-11 13:22:59,47.0,Delivered,2.0,870,Farmhouse Veg Pizza
OD13192,CUST3319,REST_10,2026-05-22 22:01:21,60.0,Delivered,1.0,350,Malai Kofta & Lachha Paratha
OD13193,CUST2708,REST_01,2026-05-26 18:14:11,21.0,Delivered,5.0,340,Kadhai Paneer with Roti
OD13194,CUST3142,REST_07,2026-05-11 13:46:40,45.0,Delivered,3.0,400,Fresh Fruit Bowl
OD13195,CUST3324,REST_07,2026-05-18 21:29:54,39.0,Delivered,4.0,340,High-Protein Chicken Salad
OD13196,CUST3301,REST_05,2026-05-24 14:47:26,34.0,Delivered,4.0,400,Margherita Pizza 10-inch
OD13197,CUST3321,REST_09,2026-05-20 13:25:19,29.0,Delivered,5.0,250,Club Sandwich
OD13198,CUST2666,REST_04,2026-05-20 20:08:26,42.0,Delivered,2.0,330,Chicken Fried Rice & Manchurian
OD13199,CUST2980,REST_02,2026-04-30 07:04:21,20.0,Delivered,5.0,190,Rava Kesari & Dosa Combo
OD13200,CUST2748,REST_04,2026-05-08 12:55:49,52.0,Delivered,3.0,250,Veg Hakka Noodles
OD13201,CUST2898,REST_07,2026-05-24 13:29:42,40.0,Delivered,4.0,340,High-Protein Chicken Salad
OD13202,CUST2277,REST_05,2026-05-16 19:08:06,59.0,Delivered,1.0,330,Veg Arrabiata Penne Pasta
OD13203,CUST2573,REST_05,2026-05-21 20:28:10,58.0,Delivered,2.0,170,Garlic Bread with Cheese
OD13204,CUST2581,REST_10,2026-05-25 13:08:04,27.0,Delivered,5.0,410,Butter Chicken Combo Meal
OD13205,CUST2713,REST_06,2026-05-13 17:20:02,23.0,Delivered,5.0,280,Classic Cheese Burger & Fries
OD13206,CUST3327,REST_02,2026-04-29 14:01:36,50.0,Delivered,3.0,180,Rava Kesari & Dosa Combo
